timestamp_utc,pollutant_value,pollutant_unit,latitude,longitude,location_name,parameter_name
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,37.332,126.86109999999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,35.5452909,128.4883674,,
"{'utc': '2024-09-14T03:00:00Z', 'local': '2024-09-14T12:00:00+09:00'}",6.0,,37.3536806,126.9449892,,
"{'utc': '2024-07-11T16:00:00Z', 'local': '2024-07-12T01:00:00+09:00'}",30.0,,37.3468,126.7401,,
"{'utc': '2025-08-06T15:00:00Z', 'local': '2025-08-06T08:00:00-07:00'}",37.268472035725914,,34.1553475,-118.1031319,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,37.455474,126.692888,,
"{'utc': '2024-04-12T22:00:00Z', 'local': '2024-04-13T07:00:00+09:00'}",24.0,,36.759735,126.732312,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,35.063038,129.080909,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,36.114033,128.335603,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,37.23304100000001,126.149272,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",4.7,,41.266192,-77.230933,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.609158,127.163109,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,36.125022,127.096762,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,38.1466058,127.3124628,,
"{'utc': '2024-01-12T10:00:00Z', 'local': '2024-01-12T11:00:00+01:00'}",17.1,,50.6408018273658,3.07477152078998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,34.80593,126.391767,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.30324100000001,126.785419,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,35.202363999999996,128.807221,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.448806,127.00232900000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",1.0,,33.539831,126.64412,,
"{'utc': '2025-10-04T07:00:00Z', 'local': '2025-10-04T09:00:00+02:00'}",0.9,,47.22249999996339,-1.537500000047987,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",1.0,,37.6104714,126.9335038,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,36.66707,129.11228000000003,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",10.0,,35.0866322,128.86390000000003,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.83433,128.541083,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.539109,127.214608,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,33.292471,126.162165,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",0.0,,37.1146,127.6297,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.350901,127.35236299999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,34.980817,127.583116,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,36.58667,128.18591,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.284067,126.97989200000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,37.735582,127.040421,,
"{'utc': '2020-09-14T01:00:00Z', 'local': '2020-09-14T02:00:00+01:00'}",7.35,,51.511403,-0.089336,,
"{'utc': '2024-04-12T22:00:00Z', 'local': '2024-04-13T07:00:00+09:00'}",13.0,,37.549389,126.97151899999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",1.0,,35.911047,128.59975899999998,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T13:00:00+02:00'}",0.545,,50.653233999948775,6.2810079997441814,,
"{'utc': '2016-09-12T20:00:00Z', 'local': '2016-09-12T13:00:00-07:00'}",6.3,,45.339,-118.095206,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.476221,126.86981000000002,,
"{'utc': '2025-07-30T00:00:00Z', 'local': '2025-07-30T09:00:00+09:00'}",16.0,,35.325306000000005,129.178434,,
"{'utc': '2020-09-10T09:00:00Z', 'local': '2020-09-10T10:00:00+01:00'}",4.72,,51.52188,-0.120434,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,35.846501999999994,127.062725,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,34.9903577,126.4762299,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,36.767778,127.605,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,36.782917,127.0145,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,37.390588,127.077838,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,35.869596,127.074632,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.3125964,127.81716860000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.572025,127.005028,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,35.438094,126.71279,,
"{'utc': '2024-07-11T16:00:00Z', 'local': '2024-07-12T01:00:00+09:00'}",12.0,,35.860351,127.65442899999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.990702,128.418493,,
"{'utc': '2024-04-13T21:00:00Z', 'local': '2024-04-14T06:00:00+09:00'}",9999.0,,34.698747,125.192314,,
"{'utc': '2018-02-22T03:00:00Z', 'local': '2018-02-22T08:30:00+05:30'}",288.0,,25.35055556,82.97833333,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,35.1000281,126.8965634,,
"{'utc': '2023-07-27T14:00:00Z', 'local': '2023-07-27T10:00:00-04:00'}",11.7,,41.087862,-81.541532,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.865276,128.640031,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",18.0,,33.48863,126.50005499999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,36.736315999999995,126.132168,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,36.172773,127.77783899999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",4.0,,36.993587999999995,126.358971,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.649034,126.675064,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,37.698671999999995,127.204729,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.959167,126.596692,,
"{'utc': '2025-07-30T00:00:00Z', 'local': '2025-07-30T09:00:00+09:00'}",16.0,,35.233361,129.007694,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,35.985621,127.047468,,
"{'utc': '2020-08-29T20:00:00Z', 'local': '2020-08-29T13:00:00-07:00'}",0.0,,47.197684,-120.958228,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,37.219282,126.94906200000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,37.65741500000001,127.067876,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T13:00:00+02:00'}",0.994,,52.02315500013644,8.548362000390142,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.724299,126.734415,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",18.0,,36.006021,129.41491,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,36.98556,126.746821,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,36.928577,127.6886158,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",5.0,,37.668299999999995,126.7564,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",11.0,,37.496975,127.48665900000002,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.9668107,129.40868049999997,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.90103,127.005272,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",3.0,,36.62614,125.5579,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",18.0,,35.1708927,129.17416589999996,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,37.580842,127.226766,,
"{'utc': '2021-04-20T21:00:00Z', 'local': '2021-04-20T23:00:00+02:00'}",-999.0,,50.8459,5.71475,,
"{'utc': '2024-04-15T14:00:00Z', 'local': '2024-04-15T23:00:00+09:00'}",9999.0,,35.610533,127.18621699999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",40.3,,40.786803,-81.394153,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",10.0,,28.1322,113.01779999999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,34.947102,127.51857500000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9999.0,,37.60204099999999,126.661444,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,37.496332,126.643072,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,35.107926,129.08237600000004,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",2.0,,37.65450859999999,126.7755571,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",12.0,,36.784325,127.099992,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,36.839225,127.137578,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.912903,128.813758,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",8.0,,37.033578,125.996225,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",7.0,,35.20958000000001,128.97136709999998,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",9.0,,34.881925,127.578783,,
"{'utc': '2023-07-12T20:00:00Z', 'local': '2023-07-12T13:00:00-07:00'}",16.0,,39.77919,-121.59135,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",5.0,,34.25239,-119.14317999999999,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",1.0,,36.275495,126.911297,,
"{'utc': '2021-12-09T00:00:00Z', 'local': '2021-12-09T10:00:00+10:00'}",5.3,,-27.4848,153.032,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.869104,128.711016,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T21:00:00+09:00'}",6.0,,35.728611,127.13611100000001,,
"{'utc': '2020-11-30T17:00:00Z', 'local': '2020-11-30T17:00:00Z'}",16.24,,51.523099,-0.012704,,
"{'utc': '2018-06-25T10:00:00Z', 'local': '2018-06-25T12:00:00+02:00'}",-995.0,,52.23510000000001,5.18155,,
"{'utc': '2020-12-01T00:00:00Z', 'local': '2020-12-01T00:00:00Z'}",2.04,,51.487354,-0.221561,,
"{'utc': '2024-10-09T22:00:00Z', 'local': '2024-10-09T15:00:00-07:00'}",11.5,,39.09838,-123.18795,,
"{'utc': '2024-12-10T07:00:00Z', 'local': '2024-12-10T00:00:00-07:00'}",0.030666666105389595,,39.779969,-105.047902,,
"{'utc': '2025-03-30T02:00:00Z', 'local': '2025-03-29T22:00:00-04:00'}",0.0,,35.127,-84.901,,
"{'utc': '2025-01-08T17:15:00Z', 'local': '2025-01-08T19:15:00+02:00'}",27.01,,32.055799,34.781002,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",44.0,,30.6617,117.4918,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T20:00:00+09:00'}",14.0,,35.529722,139.7025,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T16:00:00+04:00'}",23.938166666030884,,25.092213,55.168125,,
"{'utc': '2025-07-08T02:00:00Z', 'local': '2025-07-07T22:00:00-04:00'}",0.6225000023841858,,43.00915,-79.26385,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T13:00:00+01:00'}",2.363791665186485,,51.46286310243497,-2.476739211355793,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T15:30:00+05:30'}",12.54,,18.45445,73.854155,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T06:00:00-06:00'}",0.39945833478122955,,50.909637,-114.102864,,
"{'utc': '2025-05-31T12:00:00Z', 'local': '2025-05-31T14:00:00+02:00'}",12.915083249409994,,52.4796999,13.4404605,,
"{'utc': '2022-10-31T02:00:00Z', 'local': '2022-10-31T07:30:00+05:30'}",107.6,,25.494,81.863,,
"{'utc': '2017-07-06T16:00:00Z', 'local': '2017-07-06T12:00:00-04:00'}",9.2,,41.231167,-80.801914,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",2.2227083406100667,,47.47639017152665,8.055727780563062,,
"{'utc': '2025-10-04T04:00:00Z', 'local': '2025-10-03T22:00:00-06:00'}",0.0,,39.664951,-104.8917366,,
"{'utc': '2025-10-04T04:00:00Z', 'local': '2025-10-03T22:00:00-06:00'}",3.058583337068558,,39.6648817,-104.8916489,,
"{'utc': '2024-07-23T19:00:00Z', 'local': '2024-07-23T20:00:00+01:00'}",0.02500000037252903,,52.65039091277819,-2.480509611168481,,
"{'utc': '2025-10-02T11:00:00Z', 'local': '2025-10-02T13:00:00+02:00'}",8.28,,58.9726488545842,5.72649786093436,,
"{'utc': '2024-10-30T01:00:00Z', 'local': '2024-10-29T18:00:00-07:00'}",2.1,,44.021896,-121.260166,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",35.00904165903727,,43.242313168393586,-79.87406169737811,,
"{'utc': '2025-07-08T17:00:00Z', 'local': '2025-07-08T10:00:00-07:00'}",23.0,,34.0423,-118.5542,,
"{'utc': '2024-08-23T06:00:00Z', 'local': '2024-08-23T18:00:00+12:00'}",5.92083340883255,,-45.887394879375385,170.46808104747197,,
"{'utc': '2024-07-29T03:00:00Z', 'local': '2024-07-28T20:00:00-07:00'}",1.0,,40.80087,-124.15864,,
"{'utc': '2025-09-29T11:00:00Z', 'local': '2025-09-29T12:00:00+01:00'}",27.690029771555036,,51.5423,-0.1285,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",0.1691666675110658,,50.77144531034431,7.729257345199586,,
"{'utc': '2025-10-03T23:00:00Z', 'local': '2025-10-04T04:30:00+05:30'}",3.0,,26.2271665,84.3570427,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T13:00:00+01:00'}",1.2966250148912273,,52.6804878,-0.1680119,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",1.6612916742761932,,52.5836998,5.9314601,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",7.076190478744961,,35.77516,-78.86444,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",7.0,,37.9956,106.18560000000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T07:00:00-05:00'}",11.827333339055379,,38.8249021,-90.6996894,,
"{'utc': '2024-11-21T12:50:00Z', 'local': '2024-11-21T14:50:00+02:00'}",13.75,,32.49551,34.58408,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",10.309569438298542,,48.4287805,-123.3098726,,
"{'utc': '2025-10-04T09:45:00Z', 'local': '2025-10-04T15:15:00+05:30'}",40.59,,19.854616,75.905894,,
"{'utc': '2025-10-03T01:45:00Z', 'local': '2025-10-03T07:15:00+05:30'}",20.0,,10.423417,78.784889,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T07:00:00-05:00'}",24.863791664441425,,29.8020705,-95.3868235,,
"{'utc': '2025-02-13T21:00:00Z', 'local': '2025-02-13T14:00:00-07:00'}",0.5782916694879532,,48.27,-114.27,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",6.2,,42.78479,-71.10702,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",0.607092,,51.75815999983918,10.61248000041502,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T15:30:00+05:30'}",13.6,,28.806223,76.141105,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T22:00:00+10:00'}",16.0,,-23.8626,151.2705,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T15:30:00+05:30'}",23.5,,34.06621,74.81982,,
"{'utc': '2020-06-04T06:00:00Z', 'local': '2020-06-04T07:00:00+01:00'}",5.05,,51.536271,-0.143525,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",1.03,,47.91286600022655,7.903977000163978,,
"{'utc': '2025-08-29T02:00:00Z', 'local': '2025-08-29T07:30:00+05:30'}",985.0,,16.208139,77.348417,,
"{'utc': '2025-10-04T10:15:00Z', 'local': '2025-10-04T15:45:00+05:30'}",8.0,,19.227474,72.864394,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",6.9,,28.4463,-81.41743,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",7.1,,28.534646,-81.384411,,
"{'utc': '2020-04-28T09:45:00Z', 'local': '2020-04-28T15:15:00+05:30'}",17.0,,17.305178,78.162863,,
"{'utc': '2025-10-04T09:00:00Z', 'local': '2025-10-04T11:00:00+02:00'}",4.0,,48.17265299994825,6.452816500337463,,
"{'utc': '2024-08-01T15:00:00Z', 'local': '2024-08-01T10:00:00-05:00'}",1.8958333432674408,,29.39,-98.44,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T05:00:00-06:00'}",5.0,,45.44029,-105.37028,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",2.872083329161008,,29.0560062,-80.907522,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T07:00:00-05:00'}",30.02,,-11.981636,-76.999247,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T19:00:00+07:00'}",16.9,,13.783554,100.5344645,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",12.0,,29.7166,106.62050000000002,,
"{'utc': '2024-09-27T15:00:00Z', 'local': '2024-09-27T10:00:00-05:00'}",23.53958336512248,,4.6906,-74.0825,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T13:00:00+01:00'}",2.0,,55.002818000000005,-7.331179000000001,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",0.4577866643667221,,43.9046365,-72.6246165,,
"{'utc': '2025-01-02T14:00:00Z', 'local': '2025-01-02T09:00:00-05:00'}",9.585958321889242,,4.6906,-74.0824,,
"{'utc': '2025-07-17T22:00:00Z', 'local': '2025-07-17T22:00:00Z'}",3.6794583797454834,,14.661614,-16.23111,,
"{'utc': '2023-04-05T20:00:00Z', 'local': '2023-04-05T17:00:00-03:00'}",26.0,,-22.45995527,-47.53629834,,
"{'utc': '2022-10-31T02:00:00Z', 'local': '2022-10-31T07:30:00+05:30'}",57.0,,19.227474,72.864394,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T12:00:00Z'}",2.761124999324481,,14.653855,-16.2306,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T14:00:00+03:00'}",10.1145964,,44.46038820028955,25.98737529955358,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",8.33,,53.14234300010592,13.032284000419276,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",3.1,,48.930319999881185,2.294349999986101,,
"{'utc': '2025-10-04T04:00:00Z', 'local': '2025-10-04T06:00:00+02:00'}",10.5,,54.92312499985301,8.308019999997011,,
"{'utc': '2025-09-15T07:00:00Z', 'local': '2025-09-15T09:00:00+02:00'}",1.42,,52.80087799992979,10.756128000294,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",8.10619,,60.796459,11.096757000000002,,
"{'utc': '2025-10-01T07:00:00Z', 'local': '2025-10-01T09:00:00+02:00'}",10.9,,48.86877000026755,2.3112309997697755,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T14:00:00+03:00'}",2.049841,,44.4918098000829,26.03092579969918,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",1.87,,50.654552000043466,10.769390000411676,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",-1.0,,47.22634,-122.46256,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T14:00:00+03:00'}",8.035558,,44.36974330023394,25.97479820016135,,
"{'utc': '2025-10-04T10:00:00Z', 'local': '2025-10-04T12:00:00+02:00'}",8.3,,54.43683599982397,12.724963999616081,,
"{'utc': '2024-06-20T13:00:00Z', 'local': '2024-06-20T14:00:00+01:00'}",10.0,,51.38928690450499,-0.141661524779893,,
"{'utc': '2025-06-21T01:00:00Z', 'local': '2025-06-21T02:00:00+01:00'}",18.355090748180043,,51.45567209377554,-0.9862261406158451,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T12:00:00Z'}",4.775291677812736,,16.019319341426606,-16.490593389948394,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T12:00:00Z'}",3.907499980926514,,16.457985152738317,-15.705461444809703,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",2.5249166537490155,,-29.7565448,31.0567579,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",1.0,,35.643,-117.71388,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",31.47044422626495,,41.43194877141375,2.18073885709509,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",1.744291664659977,,51.636585254124185,4.93173168949492,,
"{'utc': '2025-10-04T11:00:00Z', 'local': '2025-10-04T13:00:00+02:00'}",-1.0,,48.306119000286174,14.297503000221873,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T04:00:00+02:00'}",16.0,,41.54715971227247,2.443253786572606,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T04:00:00+02:00'}",7.0,,42.36290000014351,1.7797000003163062,,
"{'utc': '2023-10-11T10:00:00Z', 'local': '2023-10-11T13:00:00+03:00'}",22.168,,37.16903524242987,37.54248160868882,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T04:00:00+02:00'}",9.0,,41.95867687433392,3.212854411669758,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T04:00:00+02:00'}",9.0,,41.68904944230873,2.495746674910118,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T04:00:00+02:00'}",16.0,,41.59866690128762,2.2871176878881676,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T04:00:00+02:00'}",15.0,,41.52670593074347,2.183795315336541,,
"{'utc': '2025-10-04T02:00:00Z', 'local': '2025-10-04T04:00:00+02:00'}",5.0,,42.05134068679253,0.72955564673592,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",11.025916679700217,,48.4287805,-123.3098726,,
"{'utc': '2025-08-30T07:45:00Z', 'local': '2025-08-30T13:15:00+05:30'}",4.06,,15.888653,74.541751,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",2.4311111238267684,,-29.763495128515,31.02616268366882,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T05:00:00-07:00'}",19.0,,46.408501,-116.991402,,
"{'utc': '2025-10-04T12:05:32Z', 'local': '2025-10-04T07:05:32-05:00'}",14.46,,29.77632,-95.30765,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T08:00:00-04:00'}",3.7,,42.887501,-73.249702,,
"{'utc': '2025-09-30T17:30:00Z', 'local': '2025-09-30T23:00:00+05:30'}",74.97,,11.0328,77.0349,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T20:00:00+08:00'}",13.293597229321799,,25.069429240278108,121.58968860337532,,
"{'utc': '2025-07-11T16:00:00Z', 'local': '2025-07-11T16:00:00Z'}",5.738666693369548,,14.7444588,-17.4017114,,
"{'utc': '2020-02-17T01:00:00Z', 'local': '2020-02-17T12:00:00+11:00'}",6.1,,-37.7078476,148.457,,
"{'utc': '2021-08-09T11:00:00Z', 'local': '2021-08-09T19:00:00+08:00'}",1.0,,31.2132,107.4988,,
"{'utc': '2025-10-04T12:00:00Z', 'local': '2025-10-04T14:00:00+02:00'}",1.9,,45.47925008,17.04069477,,
